Project,site_no,collect_date,Hour,sample_ID,Subsample,LowestTaxonomicLevelOfID,TaxaID,Nauplius,ObjectiveMagnification,MarksInOcularMicrometer_No.,MarksInOcularMicrometer_Width_No.,MarksInOcularMicrometer_Height_No.,Initials,Notes
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,B,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Genus,Conochiloides,,75x,1,0.8,0.9,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Genus,Conochiloides,,75x,1.3,1,1.1,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Genus,Conochiloides,,75x,1.2,0.9,0.9,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Species,B. longirostris,,75x,1.7,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Genus,Trichocerca,,75x,1.6,0.8,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Genus,Ascomorpha,,75x,1.3,0.9,1,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,C,Order,Cyclopoida,,75x,5.9,,,HLW,#1/2
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ceriodaphnia,,75x,3.2,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ceriodaphnia,,,,,,HLW,Exoskeelton
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Species,B. longirostris,,75x,1.9,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Monostyla,,75x,1.1,0.9,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ceriodaphnia,,75x,3.1,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:05,B_mac_12Aug20_noon_rep1,D,Genus,Monostyla,,75x,1.1,1,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Cyclopoida,nauplius,75x,1.5,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Cyclopoida,nauplius,75x,1.4,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Cyclopoida,nauplius,75x,1.6,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Ascomorpha,,75x,1.3,0.9,1,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Ascomorpha,,75x,1.2,0.8,0.9,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Keratella,,75x,1.1,0.7,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Calanoida,nauplius,75x,1.5,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Cyclopoida,nauplius,75x,2,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Cyclopoida,nauplius,75x,1.4,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Cyclopoida,nauplius,75x,1.5,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Cyclopoida,nauplius,75x,1.5,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Ascomorpha,,75x,1.1,0.8,0.8,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Ascomorpha,,75x,1,0.8,0.8,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Ascomorpha,,75x,1.5,0.9,1,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Species,B. longirostris,,75x,1.9,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Keratella,,75x,1,0.8,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Calanoida,nauplius,75x,1.7,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Ascomorpha,,75x,1.3,0.8,0.8,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Cyclopoida,,75x,2,,,HLW,#1
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Keratella,,75x,1,0.8,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Cyclopoida,nauplius,75x,1.7,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Cyclopoida,nauplius,75x,1.5,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Order,Cyclopoida,nauplius,75x,1.5,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Monostyla,,75x,1.1,0.9,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,A,Genus,Ascomorpha,,75x,1,0.8,0.8,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,75x,1.5,0.9,0.9,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,75x,1.4,1,1,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,75x,1.2,0.8,0.9,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,75x,2.2,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ceriodaphnia,,75x,3,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,75x,1.1,0.8,0.8,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,,75x,2.3,,,HLW,#1/2
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,75x,1.5,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,75x,1.3,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,75x,1,0.8,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,75x,1.2,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,75x,1.1,0.8,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Lecane,,75x,1.2,1.1,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,,,,,,HLW,Exoskeleton
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Monostyla,,75x,1.1,0.9,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Species,B. longirostris,,75x,2,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Calanoida,nauplius,75x,1.7,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Species,B. longirostris,,75x,1.9,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Conochilus,,75x,1,0.6,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Conochilus,,75x,1,0.6,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Conochilus,,75x,1,0.6,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,B,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Trichocerca,,75x,3.2,0.7,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Trichocerca,,75x,1.5,0.8,0.9,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Order,Cyclopoida,,75x,3,,,HLW,#2
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Lecane,,75x,1.2,1.1,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Order,Cyclopoida,,75x,2.8,,,HLW,#2
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Order,Calanoida,nauplius,75x,1.5,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Keratella,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,75x,1,0.6,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,75x,0.8,0.6,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Conochilus,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Ascomorpha,,,,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Genus,Ceriodaphnia,,75x,6.3,,,HLW,
FCR2020,BVR_l,12-Aug-20,12:11,B_mac_12Aug20_noon_rep2,C,Species,B. longirostris,,75x,1.9,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Order,Calanoida,nauplius,75x,1.5,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1.2,0.9,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1,0.9,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1.3,1.1,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Ceriodaphnia,,75x,3,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1.5,1,1.1,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1,0.8,0.9,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1.2,0.9,0.9,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1.5,1.1,1.1,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1.3,1,1.1,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Keratella,,75x,0.9,0.5,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Order,Calanoida,nauplius,75x,1.3,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Order,Cyclopoida,nauplius,75x,1.2,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1,0.8,0.8,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1.2,0.9,0.9,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,0.8,0.7,0.7,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Trichocerca,,75x,1.7,0.8,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Gastropus,,75x,1.1,0.8,0.9,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Order,Calanoida,nauplius,75x,1.9,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1.5,0.9,0.9,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,75x,1,0.8,0.8,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Keratella,,75x,1,0.8,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,,,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,,,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,,,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,,,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,,,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,,,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,,,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Order,Calanoida,nauplius,75x,1.6,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Lecane,,75x,1.3,1,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Genus,Conochiloides,,,,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Species,B. longirostris,,75x,1.9,,,HLW,
FCR2020,BVR_l,13-Aug-20,12:01,B_mac_13Aug20_noon_rep1,A,Species,B. longirostris,,75x,1.8,,,HLW,
