"sample_ID","Project","site_no","collect_date","Hour","DepthOfTow_m","InitialSampleVolume_mL","Zooplankton_No.","INT","Volume_L","Volume_unadj","proportional_vol","ZoopDensity_No.pL","OverallMeanSize_mm","OverallSESize_mm","OverallCount_n","TotalBiomass_ug","BiomassConcentration_ugpL","DaphniidaeMeanSize_mm","DaphniidaeSESize_mm","DaphniidaeCount_n","Daphniidae_PercentOfTotal","Daphniidae_totalbiomass_ug","Daphniidae_density_NopL","Daphniidae_BiomassConcentration_ugpL","Daphniidae_PercentOftotalbiomassConcentration","CopepodaMeanSize_mm","CopepodaSESize_mm","CopepodaCount_n","Copepoda_PercentOfTotal","Copepoda_totalbiomass_ug","Copepoda_density_NopL","Copepoda_BiomassConcentration_ugpL","Copepoda_PercentOftotalbiomassConcentration","CalanoidaMeanSize_mm","CalanoidaSESize_mm","CalanoidaCount_n","Calanoida_PercentOfTotal","Calanoida_totalbiomass_ug","Calanoida_density_NopL","Calanoida_BiomassConcentration_ugpL","Calanoida_PercentOftotalbiomassConcentration","CladoceraMeanSize_mm","CladoceraSESize_mm","CladoceraCount_n","Cladocera_PercentOfTotal","Cladocera_totalbiomass_ug","Cladocera_density_NopL","Cladocera_BiomassConcentration_ugpL","Cladocera_PercentOftotalbiomassConcentration","CyclopoidaMeanSize_mm","CyclopoidaSESize_mm","CyclopoidaCount_n","Cyclopoida_PercentOfTotal","Cyclopoida_totalbiomass_ug","Cyclopoida_density_NopL","Cyclopoida_BiomassConcentration_ugpL","Cyclopoida_PercentOftotalbiomassConcentration","RotiferaMeanSize_mm","RotiferaSESize_mm","RotiferaCount_n","Rotifera_PercentOfTotal","Rotifera_totalbiomass_ug","Rotifera_density_NopL","Rotifera_BiomassConcentration_ugpL","Rotifera_PercentOftotalbiomassConcentration","KeratellaMeanSize_mm","KeratellaSESize_mm","KeratellaCount_n","Keratella_PercentOfTotal","Keratella_totalbiomass_ug","Keratella_density_NopL","Keratella_BiomassConcentration_ugpL","Keratella_PercentOftotalbiomassConcentration","KellicottiaMeanSize_mm","KellicottiaSESize_mm","KellicottiaCount_n","Kellicottia_PercentOfTotal","Kellicottia_totalbiomass_ug","Kellicottia_density_NopL","Kellicottia_BiomassConcentration_ugpL","Kellicottia_PercentOftotalbiomassConcentration","CrustaceaMeanSize_mm","CrustaceaSESize_mm","CrustaceaCount_n","Crustacea_PercentOfTotal","Crustacea_totalbiomass_ug","Crustacea_density_NopL","Crustacea_BiomassConcentration_ugpL","Crustacea_PercentOftotalbiomassConcentration","BosminidaeMeanSize_mm","BosminidaeSESize_mm","BosminidaeCount_n","Bosminidae_PercentOfTotal","Bosminidae_totalbiomass_ug","Bosminidae_density_NopL","Bosminidae_BiomassConcentration_ugpL","Bosminidae_PercentOftotalbiomassConcentration","naupliusMeanSize_mm","naupliusSESize_mm","naupliusCount_n","nauplius_PercentOfTotal","nauplius_totalbiomass_ug","nauplius_density_NopL","nauplius_BiomassConcentration_ugpL","nauplius_PercentOftotalbiomassConcentration","CeriodaphniaMeanSize_mm","CeriodaphniaSESize_mm","CeriodaphniaCount_n","Ceriodaphnia_PercentOfTotal","Ceriodaphnia_totalbiomass_ug","Ceriodaphnia_density_NopL","Ceriodaphnia_BiomassConcentration_ugpL","Ceriodaphnia_PercentOftotalbiomassConcentration","DaphniaMeanSize_mm","DaphniaSESize_mm","DaphniaCount_n","Daphnia_PercentOfTotal","Daphnia_totalbiomass_ug","Daphnia_density_NopL","Daphnia_BiomassConcentration_ugpL","Daphnia_PercentOftotalbiomassConcentration","BosminaMeanSize_mm","BosminaSESize_mm","BosminaCount_n","Bosmina_PercentOfTotal","Bosmina_totalbiomass_ug","Bosmina_density_NopL","Bosmina_BiomassConcentration_ugpL","Bosmina_PercentOftotalbiomassConcentration","PloimaMeanSize_mm","PloimaSESize_mm","PloimaCount_n","Ploima_PercentOfTotal","Ploima_totalbiomass_ug","Ploima_density_NopL","Ploima_BiomassConcentration_ugpL","Ploima_PercentOftotalbiomassConcentration","GastropidaeMeanSize_mm","GastropidaeSESize_mm","GastropidaeCount_n","Gastropidae_PercentOfTotal","Gastropidae_totalbiomass_ug","Gastropidae_density_NopL","Gastropidae_BiomassConcentration_ugpL","Gastropidae_PercentOftotalbiomassConcentration","CollothecidaeMeanSize_mm","CollothecidaeSESize_mm","CollothecidaeCount_n","Collothecidae_PercentOfTotal","Collothecidae_totalbiomass_ug","Collothecidae_density_NopL","Collothecidae_BiomassConcentration_ugpL","Collothecidae_PercentOftotalbiomassConcentration","ConochilidaeMeanSize_mm","ConochilidaeSESize_mm","ConochilidaeCount_n","Conochilidae_PercentOfTotal","Conochilidae_totalbiomass_ug","Conochilidae_density_NopL","Conochilidae_BiomassConcentration_ugpL","Conochilidae_PercentOftotalbiomassConcentration","SynchaetidaeMeanSize_mm","SynchaetidaeSESize_mm","SynchaetidaeCount_n","Synchaetidae_PercentOfTotal","Synchaetidae_totalbiomass_ug","Synchaetidae_density_NopL","Synchaetidae_BiomassConcentration_ugpL","Synchaetidae_PercentOftotalbiomassConcentration","TrichocercidaeMeanSize_mm","TrichocercidaeSESize_mm","TrichocercidaeCount_n","Trichocercidae_PercentOfTotal","Trichocercidae_totalbiomass_ug","Trichocercidae_density_NopL","Trichocercidae_BiomassConcentration_ugpL","Trichocercidae_PercentOftotalbiomassConcentration"
"B_pel_11Jul19_midnight_rep1","BVR2019","BVR_50",2019-07-11,"23:53",10,1000,215,"HLW",2.18897630970119,729.658769900397,0.003,1600.1459493642,0.158605293890691,0.124786720596828,215,70.5970300205682,525.421170346767,0.706938472942921,0.0915249770373253,6,2.7906976744186,22.3617433550256,44.6552357962102,166.428153722167,0,0.195181134654819,0.0950793175500274,50,23.2558139534884,45.9016737206923,372.126964968418,341.625010573036,0,NA,NA,0,0,0,0,0,0,0.706938472942921,0.0915249770373253,6,2.7906976744186,22.3617433550256,44.6552357962102,166.428153722167,0,0.40812030075188,0.140428907775274,5,2.32558139534884,6.65445009066962,37.2126964968418,49.526006315494,0,0.112318029115342,0.0165097583671347,159,73.953488372093,2.65119490155813,1183.36374859957,19.7316222451314,0,0.107692307692308,0.00461609483845805,13,6.04651162790698,0.19584895757399,96.7530108917887,1.45761356348475,0,0.106981740064447,0.00813861297299725,73,33.953488372093,0.272737562148347,543.30536885389,2.02986002470299,0,0.247401271214829,0.182465079798327,56,26.046511627907,67.4608674324539,416.782200764628,502.080157035518,0,NA,NA,0,0,0,0,0,0,0.167881241565452,0.0377180180721877,45,20.9302325581395,38.9296416733149,334.914268471576,289.735388063974,0,NA,NA,0,0,0,0,0,0,0.706938472942921,0.0915249770373253,6,2.7906976744186,22.3617433550256,44.6552357962102,166.428153722167,0,NA,NA,0,0,0,0,0,0,0.111861743912019,0.0188510595828287,91,42.3255813953488,1.50320602846679,677.271076242521,11.1876699419115,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,26,12.093023255814,0,193.506021783577,0,0,0.168421052631579,0,2,0.930232558139535,0.267532876512611,14.8850785987367,1.99112394731817,0,0.147368421052632,NA,1,0.465116279069767,0.166424260096224,7.44253929936836,1.23861909613445,0
"B_pel_11Jul19_midnight_rep2","BVR2019","BVR_50",2019-07-11,"0:03",10,1000,265,"HLW",2.18897630970119,729.658769900397,0.003,1972.27291433262,0.159972375589259,0.149687712181735,265,68.4658237666019,509.559584046563,0.753312099316547,0.137708882825379,5,1.88679245283019,22.6703423035432,37.2126964968418,168.724913524253,0,0.21229034123771,0.141031261990869,44,16.6037735849057,42.8688803983514,327.471729172208,319.053327084652,0,NA,NA,0,0,0,0,0,0,0.753312099316547,0.137708882825379,5,1.88679245283019,22.6703423035432,37.2126964968418,168.724913524253,0,0.391851423430371,0.190207891191219,10,3.77358490566038,14.1176753919531,74.4253929936836,105.071353920336,0,0.106081871345029,0.0152359330415018,216,81.5094339622642,3.50990080186616,1607.58848866357,26.1225746547734,0,0.100751879699248,0.013393873900639,7,2.64150943396226,0.0897856830441756,52.0977750955785,0.668233474576908,0,0.104360902255639,0.00738672144569796,112,42.2641509433962,0.38742627205132,833.564401529256,2.88343525534972,0,0.278268604418056,0.226773172441172,49,18.4905660377358,69.0121746281214,364.68442566905,513.625821804666,0,NA,NA,0,0,0,0,0,0,0.152436647173489,0.0275995179905799,34,12.8301886792453,28.1679052692395,253.046336178524,209.6407419472,0,NA,NA,0,0,0,0,0,0,0.753312099316547,0.137708882825379,5,1.88679245283019,22.6703423035432,37.2126964968418,168.724913524253,0,NA,NA,0,0,0,0,0,0,0.105507955936353,0.0142505464675402,120,45.2830188679245,1.03619796770158,893.104715924203,7.71194409654461,0,NA,NA,0,0,0,0,0,0,0.0757894736842105,0.00470751153157851,5,1.88679245283019,0.395532876512611,37.2126964968418,2.94376897763732,0,0.0807017543859649,0.00607737125462764,14,5.28301886792453,0.193454050639063,104.195550191157,1.43978937450322,0,0.178947368421053,NA,1,0.377358490566038,0.160447878699519,7.44253929936836,1.19413964272146,0,NA,NA,0,0,0,0,0,0
"B_pel_11Jul19_noon","BVR2019","BVR_50",2019-07-11,"12:00",10,1000,207,"HLW",2.18897630970119,729.658769900397,0.003,1540.60563496925,0.179298245614035,0.158149858317873,207,81.1779776816775,604.170289139132,0.585964912280702,0.441394583347689,4,1.93236714975845,16.6933460753067,29.7701571974734,124.240884203427,0,0.212719298245614,0.133905442869862,50,24.1545893719807,42.9526456622619,372.126964968418,319.676753353228,0,0.457894736842105,0.156307814788605,2,0.966183574879227,0.924037746405257,14.8850785987367,6.8771872417209,0,0.585964912280702,0.441394583347689,8,3.86473429951691,33.3866921506135,59.5403143949469,248.481768406854,0,0.35,0.207233013052902,7,3.38164251207729,8.09327736474861,52.0977750955785,60.2345348478299,0,0.123112128146453,0.0333528532366406,68,32.8502415458937,4.45127085327434,506.092672357048,33.1287582576272,0,0.0982456140350877,0.0158478453201912,10,4.83091787439614,0.121253827088497,74.4253929936836,0.902436373304954,0,NA,NA,0,0,0,0,0,0,0.254191033138402,0.212454804934636,58,28.0193236714976,71.1837855375264,431.667279363365,529.78812134085,0,NA,NA,0,0,0,0,0,0,0.154970760233918,0.0143539627436771,41,19.8067632850242,34.3226995666358,305.144111274103,255.448040385101,0,0.331578947368421,0.0372161463782393,2,0.966183574879227,1.06929837681666,14.8850785987367,7.95829519220876,0,1.09473684210526,NA,2,0.966183574879227,22.9014223593268,14.8850785987367,170.444735920723,0,NA,NA,0,0,0,0,0,0,0.125761772853186,0.0362056443415334,44,21.256038647343,3.15920276854843,327.471729172208,23.512490759595,0,0.111842105263158,0.00783182956992469,29,14.0096618357488,0.809175681586237,215.833639681682,6.02232181029875,0,NA,NA,0,0,0,0,0,0,0.110526315789474,0.00607737125462764,24,11.5942028985507,0.84825426447004,178.620943184841,6.31316569917507,0,0.189473684210526,0,3,1.44927536231884,0.571381250911212,22.3276178981051,4.25252741482895,0,0.168421052631579,0,2,0.966183574879227,0.496846770666278,14.8850785987367,3.69780161644803,0
"B_pel_11Jul19_noon_epi_rep1","BVR2019","BVR_50_p",2019-07-11,"12:00",4,1000,123,"HLW",4.37795261940238,291.863507960159,0.015,457.716166911154,0.263647490820073,0.266989187844598,123,95.5302547114492,355.493837484315,0.663157894736842,0.0522795243008819,7,5.69105691056911,21.6652608254891,26.0488875477893,80.6222775623842,0,0.408421052631579,0.320669067067285,17,13.8211382113821,43.8996166936559,63.2615840446311,163.362311234871,0,NA,NA,0,0,0,0,0,0,0.663157894736842,0.0522795243008819,16,13.0081300813008,49.5205961725465,59.5403143949469,184.279491571164,0,0.699248120300752,0.233631821443549,8,6.50406504065041,36.6408867800889,29.7701571974734,136.350619912259,0,0.106578947368421,0.00715446141915949,90,73.1707317073171,1.86031928852602,334.914268471576,6.92274970711396,0,0.111578947368421,0.00543576609994024,49,39.8373983739837,0.822016970403849,182.342212834525,3.05894680348918,0,0.101754385964912,0.00607737125462764,3,2.4390243902439,0.00954891383583613,11.1638089490525,0.0355340832447463,0,0.462049861495845,0.30301439782953,33,26.8292682926829,88.7788664908957,122.801898439578,330.370101405934,0,NA,NA,1,0.813008130081301,0,3.72126964968418,0,0,0.153947368421053,0.0168209453542835,9,7.31707317073171,7.50845247028783,33.4914268471576,27.9409762937783,0,NA,NA,0,0,0,0,0,0,0.663157894736842,0.0522795243008819,7,5.69105691056911,21.6652608254891,26.0488875477893,80.6222775623842,0,NA,NA,0,0,0,0,0,0,0.109311740890688,0.00684677511145254,52,42.2764227642276,0.709229916897507,193.506021783577,2.63923576439873,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.103349282296651,0.00634760725426871,38,30.8943089430894,1.1012319315034,141.408246687999,4.09798096396669,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"B_pel_11Jul19_noon_epi_rep2","BVR2019","BVR_50_p",2019-07-11,"12:00",4,700,198,"HLW",3.75253081663061,291.863507960159,0.0128571428571429,859.613289077046,0.22343594836147,0.190579784358109,199,109.879563202821,477.040064278413,0.661052631578947,0.0707694160588278,16,8.04020100502512,49.5778273787988,69.463700127438,215.241208375673,0,0.234526315789474,0.161151213951616,29,14.572864321608,32.1030358865967,125.902956480981,139.374728625433,0,0.181578947368421,0.030234540244937,4,2.01005025125628,3.60124706460696,17.3659250318595,15.6347466362921,0,0.661052631578947,0.0707694160588278,22,11.0552763819095,68.1695126458483,95.5125876752273,295.95666151655,0,0.459649122807018,0.201893163559719,8,4.02010050251256,15.2375610755946,34.731850063719,66.1535858267893,0,0.110047846889952,0.00706296532968697,147,73.8693467336683,4.91418648358494,638.197744920837,21.3348485166283,0,0.109473684210526,0.00543576609994024,34,17.0854271356784,0.538876454293629,147.610362770806,2.33952202667436,0,0.110526315789474,0.00607737125462764,5,2.51256281407035,0.020390727511299,21.7074062898244,0.0885259613265735,0,0.305614035087719,0.21982171039316,51,25.6281407035176,73.385773387413,221.415544156209,318.602959762711,0,NA,NA,2,1.00502512562814,0,8.68296251592975,0,0,0.163434903047091,0.0327968688782867,21,10.5527638190955,17.9570559331858,91.1711064172624,77.9602217821534,0,NA,NA,0,0,0,0,0,0,0.661052631578947,0.0707694160588278,16,8.04020100502512,49.5778273787988,69.463700127438,215.241208375673,0,NA,NA,0,0,0,0,0,0,0.110526315789474,0.00665742665298606,41,20.6030150753769,0.566438402099432,178.00073157656,2.45918170650625,0,0.126315789473684,NA,1,0.50251256281407,0.0322472663653594,4.34148125796488,0.140000902545809,0,0.126315789473684,NA,1,0.50251256281407,0.362781746610293,4.34148125796488,1.57501015364035,0,0.105263157894737,0,105,52.7638190954774,3.18413762939204,455.855532086312,13.8238738407863,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"B_pel_11Jul19_noon_epi_rep3","BVR2019","BVR_50_p",2019-07-11,"12:00",4,1000,117,"HLW",3.21049858756175,291.863507960159,0.011,593.711657745067,0.216475972540046,0.203818906746882,117,52.8231233270384,268.048753143317,NA,NA,8,6.83760683760684,0,40.5956689056456,0,0,0.299561403508772,0.255814788450165,31,26.4957264957265,52.1235900008618,157.308217009377,264.499000231076,0,0.178947368421053,0.0148864585512957,2,1.70940170940171,1.7921652721623,10.1489172264114,9.0942685016121,0,NA,NA,16,13.6752136752137,0,81.1913378112912,0,0,0.607894736842105,0.225114841201826,8,6.83760683760684,27.3889659824026,40.5956689056456,138.984174336201,0,0.125837320574163,0.0291419340023335,70,59.8290598290598,5.0051192196053,355.212102924399,25.3982703340475,0,0.111961722488038,0.00531078925378435,29,24.7863247863248,0.491385280122997,147.159299782965,2.49351426712264,0,0.115789473684211,NA,1,0.854700854700855,0.00465723866452836,5.0744586132057,0.0236329648549705,0,0.299561403508772,0.255814788450165,47,40.1709401709402,79.0260880658227,238.499554820668,401.014613253566,0,NA,NA,0,0,0,0,0,0,0.145394736842105,0.0252686397561217,23,19.6581196581197,18.6368728528682,116.712548103731,94.5720399714565,0,NA,NA,0,0,0,0,0,0,NA,NA,8,6.83760683760684,0,40.5956689056456,0,0,NA,NA,0,0,0,0,0,0,0.131269349845201,0.0311634167979235,35,29.9145299145299,2.90577052048404,177.6060514622,14.7452122456694,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.107368421052632,0.00470751153157851,35,29.9145299145299,1.13164251348593,177.6060514622,5.74247309962843,0,0.168421052631579,0.0148864585512957,2,1.70940170940171,0.270668027409243,10.1489172264114,1.37349370300623,0,0.182456140350877,0.00607737125462764,3,2.56410256410256,0.949661466686106,15.2233758396171,4.81901780925487,0
"B_pel_11Jul19_sunrise_h1_rep1","BVR2019","BVR_50_p",2019-07-11,"4:10",4,500,204,"HLW",1.75118104776095,291.863507960159,0.006,1897.84752133893,0.384044802996232,0.328072014065239,205,589.432203287648,5483.590421602,0.786083173864446,0.169898498172021,103,50.2439024390244,538.324521572024,958.226934793676,5008.12675951682,0,0.236639125285742,0.188968034709554,51,24.8780487804878,59.3357229032722,474.461880334733,552.010561955043,0,0.147368421052632,0.0182321137638829,3,1.46341463414634,2.45208144916891,27.9095223726314,22.8121406883647,0,0.758339977354002,0.198617323298216,107,52.1951219512195,529.954876615203,995.439631290518,4930.2624951257,0,0.438933231904664,0.236217680457248,13,6.34146341463415,25.3478143191754,120.941263614736,235.815130279444,0,0.109016021454865,0.0110908093107498,46,22.4390243902439,0.862184384113201,427.946009713681,8.02105145258026,0,0.108752464177779,0.00671747579343078,33,16.0975609756098,0.514969131804077,307.004746098945,4.79084750176681,0,0.104900821935663,0.00712439246659756,10,4.8780487804878,0.0350630330628154,93.0317412421045,0.32619750190632,0,0.52017219706197,0.324962813664513,158,77.0731707317073,509.218850354112,1469.90151162525,4737.35163217457,0,NA,NA,0,0,0,0,0,0,0.145955560249673,0.0292773685066092,38,18.5365853658537,30.8152465199868,353.520616719997,286.679604055907,0,NA,NA,0,0,0,0,0,0,0.786083173864446,0.169898498172021,103,50.2439024390244,538.324521572024,958.226934793676,5008.12675951682,0,NA,NA,0,0,0,0,0,0,0.108754778932516,0.00912246703113407,44,21.4634146341463,0.717150167193141,409.33966146526,6.67177287860442,0,NA,NA,0,0,0,0,0,0,0.0842105263157895,NA,1,0.48780487804878,0.107490887884531,9.30317412421045,1.00000644675578,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.147368421052632,NA,1,0.48780487804878,0.166424260096224,9.30317412421045,1.54827387016806,0
"B_pel_11Jul19_sunrise_h1_rep2","BVR2019","BVR_50_p",2019-07-11,"4:10",4,1000,101,"HLW",0.875590523880476,291.863507960159,0.003,1879.24117309051,0.573333333333333,0.335190328069332,101,377.024163252268,7015.04287954119,0.809684210526316,0.160272160032942,60,59.4059405940594,336.298085507756,1116.38089490525,6257.27929423454,0,0.354655870445344,0.28039625751058,16,15.8415841584158,26.6773223244023,297.701571974734,496.367549503202,0,0.489473684210526,0.498696361468407,2,1.98019801980198,4.02892290986839,37.2126964968418,74.9635427270525,0,0.789068825910931,0.188969639953635,65,64.3564356435644,350.60176854882,1209.41263614736,6523.41860213161,0,0.440601503759398,0.263538571779274,8,7.92079207920792,16.5549983603144,148.850785987367,308.028064744047,0,0.112280701754386,0.00543576609994024,20,19.8019801980198,0.306703601108033,372.126964968418,5.70663401126084,0,0.113684210526316,0.00470751153157851,19,18.8118811881188,0.336345706371191,353.520616719997,6.2581653446035,0,0.105263157894737,NA,1,0.99009900990099,0.00349905233999125,18.6063482484209,0.0651045863773293,0,0.644264507422402,0.302260323764517,81,80.1980198019802,336.287142986064,1507.11420812209,6257.07569386522,0,NA,NA,0,0,0,0,0,0,0.136842105263158,0.00744322927564787,7,6.93069306930693,5.53176983215671,130.244437738946,102.926035927217,0,NA,NA,0,0,0,0,0,0,0.809684210526316,0.160272160032942,60,59.4059405940594,336.298085507756,1116.38089490525,6257.27929423454,0,NA,NA,0,0,0,0,0,0,0.112280701754386,0.00543576609994024,20,19.8019801980198,0.306703601108033,372.126964968418,5.70663401126084,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"B_pel_11Jul19_sunrise_h2_rep1","BVR2019","BVR_50_p",2019-07-11,"5:10",4,500,176,"HLW",1.75118104776095,291.863507960159,0.006,1637.35864586104,0.389015011798185,0.350852292361359,176,423.024062793286,3935.46651489687,0.803562374793306,0.197891100143316,64,36.3636363636364,366.187484972228,595.403143949469,3406.70593480334,0,0.227231849674129,0.204764741663565,41,23.2954545454545,51.8092445688096,381.430139092629,481.990423467441,0,0.152557449962936,0.0139430819855241,4,2.27272727272727,3.32474606601415,37.2126964968418,30.9306915709133,0,0.77899829114136,0.22128020443306,67,38.0681818181818,366.656208122004,623.3126663221,3411.06654788175,0,0.456262709862413,0.329027378851821,10,5.68181818181818,26.0004755141875,93.0317412421045,241.886951020756,0,0.102299431097263,0.0194303381413854,67,38.0681818181818,1.23386403645835,623.3126663221,11.4788519767732,0,0.109085320653058,0.0097377675981988,41,23.2954545454545,0.652908459655465,381.430139092629,6.07412108734482,0,0.0983246849518162,0.00802266049747887,5,2.84090909090909,0.0144948063153211,46.5158706210523,0.134847707048138,0,0.555013894110108,0.346140133505943,108,61.3636363636364,406.50567789722,1004.74280541473,3781.79310395805,0,0.278947368421053,0.0372161463782393,2,1.13636363636364,1.2809195712699,18.6063482484209,11.9166178106329,0,0.153350927032746,0.017369869514481,31,17.6136363636364,25.8087690546222,288.398397850524,240.103472446684,0,NA,NA,0,0,0,0,0,0,0.803562374793306,0.197891100143316,64,36.3636363636364,366.187484972228,595.403143949469,3406.70593480334,0,NA,NA,0,0,0,0,0,0,0.109138128365334,0.0132356628786255,48,27.2727272727273,0.979511104729891,446.552357962102,9.11256236389991,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.0694736842105263,0.00543576609994024,19,10.7954545454545,0.168359002770083,176.760308359999,1.56627311814851,0,NA,NA,0,0,0,0,0,0,0.137254295000774,0.0449151250578795,2,1.13636363636364,0.312107838759105,18.6063482484209,2.90359356950695,0
"B_pel_11Jul19_sunrise_h2_rep2","BVR2019","BVR_50_p",2019-07-11,"5:10",4,1000,114,"HLW",0.875590523880476,291.863507960159,0.003,2121.12370031998,0.389309690975247,0.343844518461659,114,244.121159361213,4542.20330588298,0.796667704764871,0.176638420897561,33,28.9473684210526,181.266353896288,614.00949219789,3372.70490631585,0,0.239802631578947,0.240924772030311,35,30.7017543859649,52.4910765136477,651.222188694732,976.667249547437,0,0.136842105263158,0.00859470085187081,4,3.50877192982456,3.16077791343335,74.4253929936836,58.8105345932581,0,0.796667704764871,0.176638420897561,33,28.9473684210526,181.266353896288,614.00949219789,3372.70490631585,0,0.650877192982456,0.329957046926189,8,7.01754385964912,35.8816717418181,148.850785987367,667.626880163791,0,0.112781954887218,0.0185761462456328,46,40.3508771929825,1.9209764022244,855.892019427361,35.7423559167858,0,0.113684210526316,0.00443828443532404,23,20.1754385964912,0.407155328765126,427.946009713681,7.57567383820424,0,0.105263157894737,NA,1,0.87719298245614,0.00349905233999125,18.6063482484209,0.0651045863773293,0,0.489431802317465,0.351131702646308,68,59.6491228070175,223.705645639563,1265.23168089262,4162.34514790755,0,NA,NA,0,0,0,0,0,0,0.144939271255061,0.0169228832098632,27,23.6842105263158,21.8913794074484,502.371402707364,407.318628893295,0,NA,NA,0,0,0,0,0,0,0.796667704764871,0.176638420897561,33,28.9473684210526,181.266353896288,614.00949219789,3372.70490631585,0,NA,NA,0,0,0,0,0,0,0.119298245614035,0.0171894017037416,28,24.5614035087719,1.36795342372552,520.977750955785,25.4526177894567,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.0964912280701754,0.0103493903184229,18,15.7894736842105,0.432405890071439,334.914268471576,8.0454945753376,0,0.105263157894737,NA,1,0.87719298245614,0.0326578218399184,18.6063482484209,0.607642806188407,0,0.147368421052632,0.0210526315789474,3,2.63157894736842,0.519651261116781,55.8190447452627,9.66881233206993,0
"B_pel_11Jul19_sunrise_h3_rep1","BVR2019","BVR_50_p",2019-07-11,"6:10",4,500,157,"HLW",3.5023620955219,291.863507960159,0.012,730.29916875052,0.385538175603226,0.327521048935437,157,267.740092381706,1245.4163497296,0.778174965950857,0.172831154065512,43,27.3885350318471,194.131584162449,200.018243670525,903.019965236041,0,0.233684210526316,0.185157534649039,43,27.3885350318471,50.1460688429081,200.018243670525,233.258805045109,0,0.150877192982456,0.00607737125462764,3,1.91082802547771,2.48224787248643,13.9547611863157,11.5463920885961,0,0.778174965950857,0.172831154065512,48,30.5732484076433,216.705024181339,223.276178981051,1008.02228677512,0,0.448684210526316,0.256729760959355,9,5.73248407643312,18.7023776681912,41.864283558947,86.9957379919641,0,0.113533834586466,0.0160427107316025,66,42.0382165605096,1.4738978193406,307.004746098945,6.85596402730982,0,0.108947368421053,0.00706126729736776,51,32.484076433121,0.800784020994314,237.230940167366,3.72491659159775,0,0.112280701754386,0.00607737125462764,3,1.91082802547771,0.012813529669048,13.9547611863157,0.059603248828445,0,0.510392627217476,0.32686107002939,91,57.9617834394904,260.977494038661,423.294422651576,1213.95953477088,0,NA,NA,0,0,0,0,0,0,0.155502392344498,0.0368860201118534,34,21.656050955414,28.376544840349,158.153960111578,131.995968846616,0,0.484210526315789,NA,1,0.636942675159236,1.72548503453254,4.65158706210523,8.02624386248774,0,0.78797378060536,0.166797692826963,42,26.7515923566879,193.521780315615,195.366656608419,900.183409551684,0,NA,NA,0,0,0,0,0,0,0.110964912280702,0.0102851863186672,55,35.031847133758,0.837036011080332,255.837288415787,3.89354587965744,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.128947368421053,0.0337006538812255,11,7.00636942675159,0.715104242600962,51.1674576831575,3.32636964293919,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
