"Reservoir","Site","DateTime","StartDepth_m","EndDepth_m","Rep","CollectionMethod","Taxon","Density_IndPerL","MeanLength_mm","MeanWeight_ug","Biomass_ugL","Flag_MeanLength_mm","Flag_MeanWeight_ug","Flag_Biomass_ugL"
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Cyclopoida",191.14670018749,0.320823798627002,22.8583649801551,189.969610332084,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Rotifera",415.536304755413,0.144407894736842,4.5121519171891,37.4992586832762,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Keratella",141.282343616841,0.113875598086124,0.302372834630015,2.51293780721152,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Kellicottia",24.9321782853248,0.105263157894737,0.0104971570199738,0.0872389967703449,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Crustacea",939.112048747234,0.265841073271414,121.989776232323,1013.82361667038,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","nauplius",714.722444179311,0.16359649122807,73.2850718618427,609.052159104101,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Ceriodaphnia",24.9321782853248,0.449122807017544,4.80082505254349,39.8983420422227,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Daphnia",8.31072609510827,0.905263157894737,6.946494641684,57.730414288173,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Bosmina",0,0,0,0,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Ploima",407.225578660305,0.144991511035654,4.48172243673253,37.2463676059852,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Gastropidae",16.6214521902165,0.110526315789474,0.041190844146377,0.342325823326833,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Conochilus",8.31072609510827,0.126315789473684,0.052401807843709,0.435497071877562,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Conochiloides",0,0,0,0,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Synchaetidae",224.389604567923,0.180350877192982,4.65846193322642,38.7152011515333,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Trichocercidae",0,0,0,0,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Monostyla",0,0,0,0,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Lecane",0,0,0,0,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Hexarthra",0,0,0,0,0,0,0
"BVR",50,2023-06-14 11:30:00,9,0,1,"Tow","Polyarthra",224.389604567923,0.180350877192982,4.65846193322642,38.7152011515333,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Copepoda",21.6996409643575,0.301385041551247,40.2038938297808,22.9581595125102,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Calanoida",1.7131295498177,0.754385964912281,5.33398319919744,3.04593474559209,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Cladocera",14.2760795818141,0.453894736842105,51.2978112182015,29.2932654129569,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Cyclopoida",10.8498204821787,0.334072022160665,20.628192038012,11.7795884465442,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Rotifera",83.3723047577945,0.122048364153627,5.38315622401816,3.07401466621685,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Keratella",0.571043183272565,0.115789473684211,0.0186289546581134,0.0106379375690094,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Kellicottia",22.8417273309026,0.111578947368421,0.167758565388541,0.095797385200711,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Crustacea",35.9757205461716,0.361904761904762,91.5017050479823,52.2514249254671,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","nauplius",9.13669093236104,0.177631578947368,14.2417185925713,8.132636320374,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Ceriodaphnia",0,0,0,0,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Daphnia",3.99730228290796,0.741353383458647,33.1637297878827,18.9379218272637,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Bosmina",10.2787772989062,0.342105263157895,18.1340814303189,10.3553435856932,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Ploima",38.2598932792619,0.118421052631579,1.75000991398163,0.999331232038618,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Gastropidae",12.5629500319964,0.12280701754386,0.826756086893133,0.472113427649424,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Conochilus",45.1124114785326,0.128744939271255,4.4808514360694,2.55875966782451,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Conochiloides",0,0,0,0,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Synchaetidae",2.28417273309026,0.126315789473684,0.22808222772999,0.130244801370832,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Trichocercidae",0,0,0,0,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Monostyla",0,0,0,0,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Lecane",0,0,0,0,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Hexarthra",0,0,0,0,0,0,0
"BVR",50,2022-11-16 11:10:00,8,0,1,"Tow","Polyarthra",2.28417273309026,0.126315789473684,0.22808222772999,0.130244801370832,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Copepoda",320.556577954176,0.402923976608187,78.4880390274499,465.923281499503,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Calanoida",41.5536304755413,0.790977443609023,11.5410887628486,68.5105911052621,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Cladocera",724.220416859435,0.343859649122807,114.651497366864,680.597993578595,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Cyclopoida",166.214521902165,0.447744360902256,49.3762679993241,293.10902781503,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Rotifera",124.660891426624,0.135839598997494,2.26235661175099,13.4298758069426,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Keratella",65.2985621758507,0.115789473684211,0.204918501239248,1.21644395401392,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Kellicottia",0,0,0,0,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Crustacea",1044.77699481361,0.383235867446394,225.674872443305,1339.65860816058,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","nauplius",112.788425576469,0.193905817174515,17.5706822652772,104.303662579211,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Ceriodaphnia",5.93623292507734,0.526315789473684,2.24377621905068,13.3195782680342,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Daphnia",17.808698775232,0.557894736842105,6.06416388830452,35.9982893368183,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Bosmina",700.475485159126,0.308009153318078,87.5547273076774,519.745254990002,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Ploima",71.234795100928,0.130701754385965,1.53631258200904,9.11990933253264,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Gastropidae",0,0,0,0,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Conochilus",53.426096325696,0.142690058479532,0.726044029741945,4.30996647440996,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Conochiloides",0,0,0,0,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Synchaetidae",0,0,0,0,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Trichocercidae",5.93623292507734,0.294736842105263,1.33139408076979,7.90346537851871,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Monostyla",0,0,0,0,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Lecane",0,0,0,0,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Hexarthra",0,0,0,0,0,0,0
"BVR",50,2023-10-17 11:45:00,9,0,1,"Tow","Polyarthra",0,0,0,0,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Copepoda",105.423356911858,0.232432432432432,121.61513207149,85.4738364950365,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Calanoida",0,0,0,0,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Cladocera",42.8721651441557,0.259649122807018,25.7223991833797,18.0782777982582,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Cyclopoida",49.1975665588671,0.328947368421053,53.4801515927571,37.5870473937568,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Rotifera",68.876593182414,0.12409972299169,8.58812710154158,6.03592792420147,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Keratella",2.10846713823716,0.108771929824561,0.0474611459396414,0.0333567555189373,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Kellicottia",2.10846713823716,0.105263157894737,0.0104971570199738,0.00737763687384341,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Crustacea",148.295522056014,0.240283400809717,147.389908603024,103.588926265752,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","nauplius",56.225790352991,0.158897243107769,67.7118651220107,47.5894141595023,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Ceriodaphnia",0,0,0,0,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Daphnia",0,0,0,0,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Bosmina",42.8721651441557,0.259649122807018,25.7223991833797,18.0782777982582,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Ploima",4.91975665588671,0.130827067669173,1.12394693103951,0.78993505640644,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Gastropidae",0,0,0,0,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Conochilus",61.1455470088777,0.111842105263158,3.20584662487243,2.25314075292401,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Conochiloides",1.40564475882478,0.142105263157895,0.154749088788453,0.1087611227942,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Synchaetidae",0,0,0,0,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Trichocercidae",0.702822379412388,0.273684210526316,1.0659886280799,0.749200664013659,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Monostyla",0,0,0,0,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Lecane",0,0,0,0,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Hexarthra",1.40564475882478,0.131578947368421,0.0915585362297711,0.0643493882885231,0,0,0
"BVR",50,2022-08-18 10:52:00,6.5,0,1,"Tow","Polyarthra",0,0,0,0,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Copepoda",683.326367820013,0.198432250839866,121.823032523033,562.465475207997,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Calanoida",4.61707005283793,0.589473684210526,0.778666845427737,3.59515937316218,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Cladocera",18.4682802113517,0.602631578947368,12.476054017263,57.6028153806933,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Cyclopoida",32.3194903698655,0.273684210526316,3.4269127305902,15.8222961420971,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Rotifera",1066.54318220556,0.121981424148607,9.99555263586701,46.1501667366268,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Keratella",55.4048406340551,0.114736842105263,0.217988161539583,1.0064666125176,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Kellicottia",0,0,0,0,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Crustacea",701.794648031365,0.230134158926729,152.486096385386,704.038989095125,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","nauplius",646.38980739731,0.174898785425101,123.779616283172,571.499159492801,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Ceriodaphnia",9.23414010567585,0.415789473684211,2.74941666489442,12.6942493462576,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Daphnia",9.23414010567585,0.789473684210526,9.72663735236858,44.9085660344357,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Bosmina",0,0,0,0,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Ploima",78.4901908982447,0.117894736842105,0.423366671526462,1.9547135804745,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Gastropidae",9.23414010567585,0.136842105263158,0.0614993439276863,0.2839467791177,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Conochilus",914.179870461909,0.106432748538012,6.30926257471935,29.1303072892278,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Conochiloides",73.8731208454068,0.142105263157895,1.29738142586383,5.99010092846405,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Synchaetidae",13.8512101585138,0.115789473684211,0.130402682606794,0.602078320673558,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Trichocercidae",0,0,0,0,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Monostyla",0,0,0,0,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Lecane",0,0,0,0,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Hexarthra",0,0,0,0,0,0,0
"BVR",50,2023-09-18 11:20:00,9,0,1,"Tow","Polyarthra",13.8512101585138,0.115789473684211,0.130402682606794,0.602078320673558,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Copepoda",740.485695074147,0.202870813397129,64.8075562920488,484.738064312875,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Calanoida",0,0,0,0,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Cladocera",59.8372278847795,0.386842105263158,7.34908673789317,54.9686222350406,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Cyclopoida",164.552376683144,0.261152882205514,10.3591305015358,77.4827065635709,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Rotifera",52.3575743991821,0.112781954887218,0.224375564951159,1.67825147646983,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Keratella",7.47965348559744,0.0947368421052632,0.0102032366234145,0.0763166743746977,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Kellicottia",0,0,0,0,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Crustacea",800.322922958926,0.231174089068826,74.3906081657863,556.415971662937,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","nauplius",575.933318391003,0.149656750572082,63.3244565757734,473.644992350548,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Ceriodaphnia",59.8372278847795,0.386842105263158,7.34908673789317,54.9686222350406,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Daphnia",0,0,0,0,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Bosmina",0,0,0,0,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Ploima",22.4389604567923,0.112280701754386,0.0691412742382272,0.517152772854604,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Gastropidae",7.47965348559744,0.126315789473684,0.0403090829566992,0.301497972838312,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Conochilus",0,0,0,0,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Conochiloides",29.9186139423898,0.113157894736842,0.155234290712932,1.16109870361523,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Synchaetidae",0,0,0,0,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Trichocercidae",0,0,0,0,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Monostyla",7.47965348559744,0.115789473684211,0.0186289546581134,0.139338125641595,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Lecane",0,0,0,0,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Hexarthra",0,0,0,0,0,0,0
"BVR",50,2024-08-19 09:30:00,10,0,1,"Tow","Polyarthra",0,0,0,0,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Copepoda",459.464428400986,0.224256292906179,63.4888543845399,339.196164995652,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Calanoida",0,0,0,0,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Cladocera",5.3426096325696,0.673684210526316,3.19365581564655,17.0624563237852,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Cyclopoida",192.333946772506,0.292105263157895,20.3580803016615,108.765275920282,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Rotifera",1330.30979850983,0.109210526315789,5.50735070710016,29.4236249376923,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Keratella",10.6852192651392,0.121052631578947,0.042814404432133,0.228740649531844,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Kellicottia",21.3704385302784,0.107894736842105,0.0151543956845021,0.0809640203597922,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Crustacea",464.807038033555,0.233818589025756,68.7722236664018,367.42314461335,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","nauplius",267.13048162848,0.172064777327935,43.5559808822428,232.702603017488,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Ceriodaphnia",0,0,0,0,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Daphnia",5.3426096325696,0.673684210526316,3.19365581564655,17.0624563237852,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Bosmina",0,0,0,0,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Ploima",42.7408770605568,0.113157894736842,0.107646012538271,0.575110623494674,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Gastropidae",10.6852192651392,0.115789473684211,0.0496772124216358,0.265405953603038,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Conochilus",1287.56892144927,0.105263157894737,7.41797929727366,39.6313676478161,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Conochiloides",0,0,0,0,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Synchaetidae",0,0,0,0,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Trichocercidae",0,0,0,0,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Monostyla",0,0,0,0,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Lecane",0,0,0,0,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Hexarthra",0,0,0,0,0,0,0
"BVR",50,2024-05-20 12:19:00,10,0,1,"Tow","Polyarthra",0,0,0,0,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Copepoda",1882.37946054202,0.201435406698565,97.3741254048099,1213.87452748515,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Calanoida",0,0,0,0,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Cladocera",261.78787199591,0.431077694235589,28.8172315966041,359.238177928014,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Cyclopoida",560.974011419808,0.254736842105263,18.4773045139789,230.339725187379,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Rotifera",922.490596557018,0.129362880886427,4.17628880502759,52.061988528977,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Keratella",124.660891426624,0.108421052631579,0.153860329494095,1.9180365829928,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Kellicottia",12.4660891426624,0.105263157894737,0.00349905233999125,0.0436194983851724,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Crustacea",2144.16733253793,0.275627530364372,151.336578715293,1886.57528081039,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","nauplius",1321.40544912221,0.157017543859649,89.0478704865501,1110.07869144959,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Ceriodaphnia",249.321782853248,0.440526315789474,28.5036004810313,355.328424483372,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Daphnia",0,0,0,0,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Bosmina",12.4660891426624,0.242105263157895,0.31363111557278,3.90975344464293,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Ploima",199.457426282598,0.122368421052632,0.321646782329786,4.00967746097364,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Gastropidae",0,0,0,0,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Conochilus",536.041833134483,0.105263157894737,1.31515714493991,16.3948662054303,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Conochiloides",186.991337139936,0.148070175438597,1.60883860621082,20.0559254811808,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Synchaetidae",0,0,0,0,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Trichocercidae",0,0,0,0,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Monostyla",0,0,0,0,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Lecane",0,0,0,0,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Hexarthra",0,0,0,0,0,0,0
"BVR",50,2024-07-22 09:58:00,10,0,1,"Tow","Polyarthra",0,0,0,0,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Copepoda",760.431437702407,0.294473684210526,83.0324788218837,1035.09028272983,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Calanoida",0,0,0,0,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Cladocera",162.059158854611,0.659109311740891,48.4794592179138,604.34926019858,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Cyclopoida",211.923515425261,0.44953560371517,34.0329822646152,424.258190701341,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Rotifera",2231.42995653657,0.111278195488722,4.49838672859434,56.0772899568266,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Keratella",62.330445713312,0.115789473684211,0.0931447732905672,1.16115104701329,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Kellicottia",648.236635418445,0.106315789473684,0.187973290567138,2.34329179664953,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Crustacea",922.490596557018,0.383912611717974,143.709377117983,1791.49390578926,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","nauplius",548.507922277146,0.179862700228833,39.0539118519516,486.849546516109,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Ceriodaphnia",0,0,0,0,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Daphnia",137.126980569286,0.742583732057416,48.1313369838795,600.009537396566,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Bosmina",24.9321782853248,0.2,0.348122234034355,4.33972280201505,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Ploima",747.965348559744,0.114035087719298,1.28849492151431,16.0624925514652,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Gastropidae",12.4660891426624,0.105263157894737,0.0233270155999417,0.29079665590115,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Conochilus",1483.46460797683,0.106315789473684,3.77360641492929,47.0421139578312,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Conochiloides",0,0,0,0,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Synchaetidae",24.9321782853248,0.152631578947368,0.233927977839335,2.91616702470791,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Trichocercidae",0,0,0,0,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Monostyla",0,0,0,0,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Lecane",0,0,0,0,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Hexarthra",0,0,0,0,0,0,0
"BVR",50,2023-05-22 10:55:00,10,0,1,"Tow","Polyarthra",24.9321782853248,0.152631578947368,0.233927977839335,2.91616702470791,0,0,0
"BVR",50,2024-09-23 11:23:00,9,0,1,"Tow","Copepoda",506.954291801604,0.273464912280702,69.4845139834508,577.46676356818,0,0,0
"BVR",50,2024-09-23 11:23:00,9,0,1,"Tow","Calanoida",16.6214521902165,0.421052631578947,0.680623141649772,5.65647250424333,0,0,0
"BVR",50,2024-09-23 11:23:00,9,0,1,"Tow","Cladocera",332.429043804331,0.51395881006865,94.5143987207431,785.483279811948,0,0,0
"BVR",50,2024-09-23 11:23:00,9,0,1,"Tow","Cyclopoida",265.943235043465,0.393684210526316,50.2459135195836,417.580024659756,0,0,0
"BVR",50,2024-09-23 11:23:00,9,0,1,"Tow","Rotifera",191.14670018749,0.122196796338673,1.0566298294212,8.78136109624055,0,0,0
"BVR",50,2024-09-23 11:23:00,9,0,1,"Tow","Keratella",8.31072609510827,0.105263157894737,0.013996209359965,0.11631866236046,0,0,0
"BVR",50,2024-09-23 11:23:00,9,0,1,"Tow","Kellicottia",91.4179870461909,0.105263157894737,0.0384895757399038,0.319876321491264,0,0,0
"BVR",50,2024-09-23 11:23:00,9,0,1,"Tow","Crustacea",839.383335605935,0.351371386212009,155.087801856363,1288.89224192065,0,0,0
"BVR",50,2024-09-23 11:23:00,9,0,1,"Tow","nauplius",224.389604567923,0.169635627530364,23.4609436185585,194.977476346618,0,0,0
"BVR",50,2024-09-23 11:23:00,9,0,1,"Tow","Ceriodaphnia",307.496865519006,0.526842105263158,89.5823673601273,744.494518081386,0,0,0
"BVR",50,2024-09-23 11:23:00,9,0,1,"Tow","Daphnia",8.31072609510827,0.821052631578947,5.37333086629595,44.6562810481765,0,0,0
